x, y, z
-1.336907, -0.8445139, -0.05911675
-1.255765, -0.8848904, -0.08184078
-1.340119, -0.8632717, -0.128976
-1.382236, -0.8851672, -0.1054246
-1.341808, -0.9402469, -0.03048135
-1.456438, -0.9930061, 0.002046034
-1.32898, -0.8952869, -0.005580187
-1.394232, -0.9434332, -0.02342528
-1.334157, -0.9081944, -0.1010491
-1.364303, -0.9478816, -0.08303574
-1.465287, -0.9820107, -0.04903322
-1.427341, -0.9483074, 0.01765451
-1.450495, -0.9348198, 0.06335849
-1.383403, -0.8965605, -0.001207829
-1.347506, -0.8978397, 0.04400003
-1.476851, -0.9521211, 0.1384849
-1.357458, -0.8506186, -0.006076008
-1.372088, -0.9219822, 0.1123511
-1.422274, -0.9069582, 0.1207422
-1.396409, -0.8832606, 0.07799941
-1.451558, -0.974975, 0.09790951
-1.426467, -0.8967093, 0.02967934
-1.37097, -0.8503392, 0.04516773
-1.369556, -0.9413961, 0.02340901
-1.3977, -0.9352683, 0.06789596
-1.472736, -0.9111038, 0.10519
-1.426649, -0.8485396, 0.0517574
-1.381027, -0.831852, 0.09380582
-1.298948, -0.921018, 0.02967401
-1.325337, -0.8018043, 0.176913
-1.435145, -0.9002928, 0.1730045
-1.335388, -0.8924993, 0.139567
-1.282992, -0.8846208, 0.1264179
-1.369212, -0.7230997, 0.2222235
-1.403994, -0.7742012, 0.2235177
-1.343308, -0.7693136, 0.2235141
-1.363903, -0.8324828, 0.1574593
-1.422175, -0.7244275, 0.2235024
-1.456769, -0.7933452, 0.2235117
-1.47716, -0.8706708, 0.185799
-1.406342, -0.8438435, 0.1870863
-1.382959, -0.8722236, 0.1280588
-1.347467, -0.6747885, 0.2235156
-1.401236, -0.6759853, 0.2186634
-1.462863, -0.6904886, 0.2227144
-1.454571, -0.8231452, 0.1797567
-1.434155, -0.8561769, 0.1436965
-1.466204, -0.6636171, -0.2235098
-1.413268, -0.6613231, -0.2235081
-1.355719, -0.6523778, -0.2235002
-1.344265, -0.6000626, -0.2235038
-1.425415, -0.5665274, -0.2235105
-1.325455, -0.7692842, -0.1806746
-1.387813, -0.8010359, -0.1865248
-1.47303, -0.8390357, -0.1324045
-1.322828, -0.541966, -0.2165709
-1.434326, -0.7809517, -0.1710023
-1.365454, -0.7347741, -0.1766195
-1.373548, -0.55568, -0.2235167
-1.300644, -0.7224691, -0.1817395
-1.475779, -0.7549767, -0.1506648
-1.419464, -0.7301435, -0.1727163
-1.34111, -0.6883526, -0.1844072
-1.293334, -0.5854304, -0.2235048
-1.39607, -0.611207, -0.2235274
-1.415908, -0.7803867, -0.03849612
-1.356536, -0.7625728, -0.04753725
-1.408714, -0.873482, -0.04907392
-1.382522, -0.8363445, -0.08483197
-1.300588, -0.7693129, -0.1339018
-1.362794, -0.7877114, -0.0937503
-1.433342, -0.8162777, -0.07336143
-1.373404, -0.812007, -0.03866017
-1.313729, -0.7711391, -0.08259462
-1.450819, -0.8456881, -0.03288926
-1.321326, -0.7266397, -0.1103327
-1.425162, -0.8506408, -0.1128561
-1.37133, -0.8207757, -0.1342352
-1.399058, -0.7757585, -0.1308023
-1.453508, -0.8968605, -0.06504245
-1.475425, -0.7997298, -0.04241419
-1.467, -0.891317, -0.01132497
-1.400524, -0.7527065, -0.08119591
-1.387336, -0.7792366, 0.09409294
-1.3992, -0.8070185, 0.03356311
-1.482417, -0.8449879, 0.05312878
-1.383851, -0.7572398, 0.003509372
-1.433455, -0.8268199, 0.09960869
-1.514499, -0.8920006, 0.07878265
-1.478419, -0.8962072, 0.0401959
-1.410689, -0.8511961, 0.001288399
-1.352936, -0.7999456, 0.008707941
-1.333437, -0.7552326, 0.0294136
-1.453914, -0.8223941, 0.01459394
-1.342103, -0.7249236, -0.01318143
-1.433675, -0.7735345, 0.01123692
-1.351325, -0.7392683, 0.07667765
-1.481617, -0.7922368, 0.04821832
-1.398325, -0.7470617, 0.05345711
-1.432954, -0.7845516, 0.06768176
-1.45268, -0.7453504, 0.119658
-1.470888, -0.7428195, 0.1693612
-1.379612, -0.5647693, 0.2235062
-1.431495, -0.5443063, 0.2235072
-1.458607, -0.7958727, 0.1345101
-1.430445, -0.7760317, 0.1776523
-1.345971, -0.7479942, 0.1286769
-1.422086, -0.5964592, 0.2235035
-1.478144, -0.5733075, 0.2235396
-1.45485, -0.6381083, 0.2235054
-1.403601, -0.7539132, 0.1377009
-1.516545, -0.8367364, 0.1755761
-1.333316, -0.6966414, 0.1255627
-1.505304, -0.6187985, 0.2234915
-1.379433, -0.6279244, 0.2235005
-1.371011, -0.7203341, 0.1663046
-1.345855, -0.8001709, 0.1195346
-1.407141, -0.8066831, 0.1409721
-1.484796, -0.8679323, 0.1334404
-1.381162, -0.4541264, -0.2235068
-1.353523, -0.4993374, -0.2235123
-1.405144, -0.5131609, -0.2219053
-1.465095, -0.6353581, -0.1786997
-1.405917, -0.6426144, -0.1744767
-1.265234, -0.6062956, -0.1761213
-1.290306, -0.4897933, -0.2235162
-1.301947, -0.4068046, -0.2205439
-1.321722, -0.520093, -0.1683203
-1.355713, -0.4074697, -0.2235043
-1.417888, -0.4159307, -0.2235049
-1.354358, -0.5613811, -0.1744671
-1.493019, -0.5903654, -0.1805257
-1.36983, -0.5987716, -0.1402557
-1.317778, -0.5995939, -0.1776024
-1.285637, -0.5587323, -0.1647783
-1.432594, -0.4668839, -0.2235088
-1.329196, -0.3614039, -0.2190464
-1.392559, -0.3693767, -0.2235069
-1.328213, -0.4527965, -0.2221239
-1.47205, -0.4315143, -0.2235105
-1.440491, -0.6822307, -0.1810747
-1.262501, -0.6441426, -0.1391426
-1.353187, -0.63849, -0.1711403
-1.399714, -0.7254305, -0.03577259
-1.382527, -0.6484056, -0.1267526
-1.418414, -0.6898944, -0.1147107
-1.324882, -0.5720351, -0.1317487
-1.437226, -0.7156448, -0.07189363
-1.473628, -0.6775284, -0.07722582
-1.412393, -0.6158521, -0.0975287
-1.464989, -0.6914103, -0.02682656
-1.382553, -0.595613, -0.05868605
-1.381807, -0.6521378, -0.06464261
-1.339687, -0.6084096, -0.09618208
-1.436054, -0.7396691, -0.1191143
-1.439473, -0.6449759, -0.1333241
-1.451822, -0.7426939, -0.02871516
-1.342928, -0.683243, -0.1316988
-1.380726, -0.7029006, -0.07980935
-1.451415, -0.7665331, -0.07602477
-1.387711, -0.689961, -0.1591998
-1.372307, -0.7304897, -0.1242549
-1.473196, -0.7022226, -0.1242768
-1.314886, -0.6383123, -0.1336072
-1.428535, -0.6320744, -0.04973595
-1.281404, -0.6654027, -0.09444435
-1.331049, -0.7073932, -0.06193218
-1.438763, -0.6293955, 0.0675856
-1.340979, -0.6728518, -0.02298118
-1.371231, -0.6609879, 0.115398
-1.334342, -0.6165977, 0.006112009
-1.3763, -0.7089477, 0.02397951
-1.38116, -0.6377716, 0.06831746
-1.41459, -0.6646731, 0.03629057
-1.426833, -0.7184172, 0.01120158
-1.414049, -0.6282659, 0.114727
-1.36853, -0.617424, 0.1454494
-1.329582, -0.6409831, 0.08004284
-1.450926, -0.7362895, 0.05525306
-1.384563, -0.6280272, -0.01681098
-1.340346, -0.6250021, -0.04585852
-1.48614, -0.7170475, 0.08986747
-1.418059, -0.7000411, 0.07559529
-1.381996, -0.7127812, 0.1122643
-1.362325, -0.6872396, 0.07023051
-1.355137, -0.5981512, 0.09794204
-1.481978, -0.7519104, 0.01386242
-1.364019, -0.657439, 0.02219184
-1.403907, -0.6772833, -0.01405746
-1.456047, -0.5951202, 0.1204909
-1.406448, -0.6128097, 0.02899407
-1.430671, -0.491317, 0.2235112
-1.366964, -0.5719054, 0.1725428
-1.433796, -0.3863702, 0.2235069
-1.280649, -0.4941156, 0.2235071
-1.315265, -0.4968686, 0.1742122
-1.409748, -0.5841665, 0.1437941
-1.383058, -0.4016638, 0.223507
-1.363358, -0.5190749, 0.1743642
-1.330135, -0.4029629, 0.2209822
-1.387274, -0.6699264, 0.167748
-1.381811, -0.5118234, 0.2235068
-1.458628, -0.6035662, 0.1803074
-1.420241, -0.6793578, 0.1273435
-1.438367, -0.6677136, 0.1816088
-1.316654, -0.6466544, 0.1311139
-1.340354, -0.6477797, 0.1784964
-1.40943, -0.6232612, 0.1795715
-1.424061, -0.7180471, 0.1709238
-1.290513, -0.3668253, 0.2235202
-1.3753, -0.4574947, 0.2235026
-1.333491, -0.4900644, 0.223505
-1.321247, -0.5986779, 0.1729719
-1.257307, -0.4081197, 0.2235183
-1.304542, -0.5486493, 0.178061
-1.376605, -0.4912822, -0.1765025
-1.460991, -0.2848985, -0.2234925
-1.279359, -0.3439636, -0.223523
-1.30156, -0.4327881, -0.1743612
-1.365966, -0.3235383, -0.2235209
-1.402058, -0.5383227, -0.1753619
-1.378299, -0.272018, -0.2235263
-1.354051, -0.4255159, -0.1737047
-1.247368, -0.2303853, -0.2235157
-1.482911, -0.3331478, -0.2235065
-1.429552, -0.4930859, -0.1775511
-1.418496, -0.3165588, -0.2235041
-1.316053, -0.3057442, -0.2229598
-1.412657, -0.5901766, -0.1778368
-1.453399, -0.5551786, -0.179966
-1.364467, -0.5249062, -0.1373789
-1.284231, -0.48278, -0.171355
-1.445565, -0.3707423, -0.2235024
-1.411207, -0.5672603, -0.1301089
-1.402926, -0.5238056, -0.100949
-1.484066, -0.6418204, -0.0394879
-1.380311, -0.4752448, -0.01594582
-1.333258, -0.4702811, -0.1544116
-1.45, -0.5312812, -0.1327893
-1.334274, -0.497206, -0.001582175
-1.388916, -0.4854176, -0.06722687
-1.43033, -0.5689249, -0.08073021
-1.315922, -0.5223346, -0.1156961
-1.4277, -0.5324214, -0.04244283
-1.348725, -0.5216272, -0.07408021
-1.453966, -0.5953751, -0.1450674
-1.291674, -0.4622293, -0.03218013
-1.449865, -0.5063045, -0.08371475
-1.292369, -0.4719982, -0.1201224
-1.368528, -0.5640552, -0.09888156
-1.277674, -0.5590041, -0.1115258
-1.40389, -0.591013, 0.07843179
-1.376925, -0.5006394, 0.03043628
-1.422506, -0.5138898, 0.006904334
-1.428776, -0.5639291, 0.02564511
-1.379557, -0.528019, -0.02073172
-1.434075, -0.5208437, 0.05812967
-1.379709, -0.5041528, 0.08523604
-1.34701, -0.4874392, 0.1319072
-1.343429, -0.5414662, 0.02608724
-1.333081, -0.5019422, 0.06015949
-1.340324, -0.550669, 0.07967503
-1.360359, -0.5925138, 0.04550502
-1.432077, -0.5521545, 0.1008202
-1.32919, -0.5420923, -0.02927561
-1.387869, -0.5465455, 0.05450986
-1.418599, -0.587594, -0.02067119
-1.368978, -0.5779772, -0.004731342
-1.288339, -0.5451841, 0.06123585
-1.332462, -0.5592914, 0.1342932
-1.41157, -0.5410333, 0.1745147
-1.355409, -0.3564546, 0.2235027
-1.332093, -0.3088689, 0.2235087
-1.363348, -0.416585, 0.1766365
-1.427753, -0.4822073, 0.1713956
-1.447955, -0.5185506, 0.1385611
-1.380743, -0.5513577, 0.1139458
-1.376187, -0.4677446, 0.1715142
-1.301585, -0.5140724, 0.1259908
-1.309648, -0.3921003, 0.1660637
-1.39667, -0.5055995, 0.1354168
-1.331467, -0.2076581, 0.2235075
-1.406146, -0.3411617, 0.2235077
-1.479539, -0.4974093, 0.17546
-1.394478, -0.2894661, 0.2235027
-1.360913, -0.3660483, 0.1608637
-1.347501, -0.2581677, 0.2229267
-1.450132, -0.1482275, -0.2235133
-1.33191, -0.4271128, -0.1237122
-1.337303, -0.1762223, -0.2235066
-1.322305, -0.1254017, -0.2235073
-1.276288, -0.1603034, -0.2235054
-1.383506, -0.3507113, -0.1474495
-1.325413, -0.2535937, -0.2235118
-1.366665, -0.2203288, -0.223358
-1.336038, -0.2903466, -0.1755062
-1.424641, -0.2463405, -0.2230868
-1.334931, -0.3323216, -0.1369516
-1.296052, -0.209476, -0.2234095
-1.403174, -0.1819286, -0.2235029
-1.300504, -0.3296337, -0.1771198
-1.408882, -0.4443362, -0.1794193
-1.34054, -0.3745339, -0.1685049
-1.399218, -0.3923392, -0.1762156
-1.467584, -0.4568017, -0.1707991
-1.371702, -0.4376099, -0.08229123
-1.405363, -0.4355614, -0.04056622
-1.444141, -0.4787858, -0.1286613
-1.342329, -0.3807945, -0.01453733
-1.300337, -0.4092703, -0.02977689
-1.390761, -0.4792233, -0.1268797
-1.343521, -0.4774733, -0.1029212
-1.309771, -0.3775966, -0.1241475
-1.339814, -0.4752238, -0.05010334
-1.361142, -0.3842502, -0.1129414
-1.331307, -0.3959308, -0.07065102
-1.42585, -0.4525964, -0.0863785
-1.43433, -0.4799237, -0.0397369
-1.414153, -0.40151, -0.0942322
-1.381345, -0.3903239, -0.05414698
-1.467866, -0.4390275, -0.04301424
-1.439603, -0.426266, -0.1340086
-1.386653, -0.4266336, -0.1319395
-1.415942, -0.4200075, 0.04122582
-1.410249, -0.4696517, 0.05904827
-1.37262, -0.4478617, 0.02876514
-1.448078, -0.3723307, 0.09123571
-1.387211, -0.4053884, -0.0008222759
-1.326677, -0.3785031, 0.1177605
-1.443408, -0.4860501, 0.09698224
-1.345741, -0.4337549, -0.01765309
-1.349386, -0.3709874, 0.0704785
-1.36824, -0.4211032, 0.07430108
-1.478459, -0.4914734, 0.0497075
-1.333616, -0.4580777, 0.08987713
-1.353256, -0.3337202, 0.1079408
-1.401973, -0.3748875, 0.06524384
-1.34014, -0.4061327, 0.03193501
-1.439345, -0.4125628, -0.007031262
-1.424898, -0.4609969, 0.008863449
-1.417198, -0.4166522, 0.09409049
-1.297499, -0.339056, 0.1377724
-1.379695, -0.379353, 0.1131246
-1.368726, -0.1373792, 0.2235003
-1.394849, -0.2382486, 0.2098911
-1.393834, -0.3266642, 0.1740492
-1.38104, -0.1889265, 0.2235084
-1.241766, -0.3244781, 0.1434129
-1.347082, -0.3104291, 0.1551312
-1.35331, -0.4237263, 0.1250956
-1.309499, -0.1592555, 0.2235114
-1.263626, -0.2857583, 0.1722423
-1.315019, -0.2789655, 0.1832365
-1.424253, -0.3904068, 0.1395712
-1.245599, -0.1317902, 0.2235061
-1.414318, -0.4309621, 0.1721669
-1.427919, -0.1579657, 0.2235181
-1.319645, -0.3439052, 0.1856723
-1.390218, -0.4590299, 0.110961
-1.375929, -0.2507522, -0.1750752
-1.405427, -0.05554461, -0.2235015
-1.344508, -0.1659243, -0.172022
-1.426586, -0.3216736, -0.1312104
-1.415857, -0.1067755, -0.2148243
-1.32324, -0.05017161, -0.2235157
-1.29672, -0.1902075, -0.1587794
-1.354075, -0.2553034, -0.1270384
-1.418582, -0.2436707, -0.1444575
-1.45141, -0.0301609, -0.2164628
-1.303977, -0.01034904, -0.1943727
-1.415018, -0.2003119, -0.1752266
-1.286151, -0.2456417, -0.185954
-1.285462, -0.08732772, -0.2235107
-1.377402, -0.3028436, -0.12538
-1.298121, -0.1412985, -0.1791166
-1.362154, -0.08613348, -0.223503
-1.386277, -0.3071113, -0.1774358
-1.373815, -0.1378212, -0.2235141
-1.365923, -0.01875806, -0.2235117
-1.332849, -0.2208097, -0.1825601
-1.369431, -0.3052473, -0.073047
-1.310875, -0.2096279, -0.01208246
-1.369937, -0.205662, -0.1478821
-1.352627, -0.2848654, -0.001968563
-1.467704, -0.2955699, -0.1099599
-1.305116, -0.2363181, -0.1340521
-1.328418, -0.2736955, -0.08447835
-1.446633, -0.3628902, -0.07803996
-1.41568, -0.2876925, -0.09203696
-1.416855, -0.3671155, -0.02239004
-1.469146, -0.3632004, -0.03006509
-1.300557, -0.2919898, -0.1361693
-1.418205, -0.3249331, -0.05442199
-1.325835, -0.3059652, -0.04252528
-1.371965, -0.3418672, -0.03485076
-1.398164, -0.3500755, -0.09653367
-1.365656, -0.2038584, -0.04983491
-1.43777, -0.2396364, -0.09523244
-1.337386, -0.3454974, -0.08569808
-1.294505, -0.3144405, -0.08793038
-1.377352, -0.2532663, -0.07948571
-1.336342, -0.2215087, -0.09029821
-1.286551, -0.2332852, -0.05524223
-1.333938, -0.2501085, -0.03734334
-1.200971, -0.2309163, 0.09324294
-1.456734, -0.2887919, -0.0585739
-1.327475, -0.2096016, 0.1315868
-1.378365, -0.2378263, -0.01118934
-1.331266, -0.3330367, 0.00560087
-1.328617, -0.3239319, 0.05774465
-1.400592, -0.3259118, 0.08542652
-1.373779, -0.2973907, 0.04969966
-1.251827, -0.2271075, 0.07884011
-1.337908, -0.2848723, 0.09430969
-1.409461, -0.2669237, 0.02033988
-1.28348, -0.23685, 0.1202073
-1.278521, -0.3260221, 0.04058504
-1.306484, -0.2813213, 0.03533269
-1.280364, -0.2717371, 0.08043587
-1.399896, -0.2778947, -0.03834641
-1.337276, -0.2402625, 0.02216895
-1.395287, -0.3155606, 0.004798889
-1.435739, -0.3554301, 0.02571933
-1.429045, -0.3388891, 0.1282074
-1.373371, -0.3601851, 0.0231346
-1.290623, -0.2259097, 0.04276782
-1.38386, -0.2914593, 0.1220431
-1.287727, -0.2571218, -0.007924244
-1.342593, -0.25932, 0.1419133
-1.38169, -0.2750764, 0.1741259
-1.44173, -0.2370028, 0.1203147
-1.163642, -0.07510805, 0.2235015
-1.393839, -0.2314239, 0.146643
-1.416019, -0.121208, 0.1872801
-1.259809, -0.0410068, 0.2223343
-1.43063, -0.1893506, 0.1752454
-1.23662, -0.2135115, 0.1283746
-1.355708, -0.209825, 0.1764363
-1.199923, -0.03683949, 0.2182256
-1.336533, -0.1413884, 0.1815902
-1.361674, -0.04737043, 0.2231235
-1.298708, -0.2866645, 0.1299295
-1.246732, -0.2766652, 0.1210978
-1.226623, -0.08230877, 0.2235114
-1.392882, -0.09020329, 0.223502
-1.371904, -0.2446568, 0.1002663
-1.293337, -0.1087873, 0.2235168
-1.435792, -0.2889638, 0.1118171
-1.309845, -0.05843091, 0.2235133
-1.437232, -0.2419503, 0.1751613
-1.254568, -0.1770334, 0.1837557
-1.235237, -0.241034, 0.1736344
-1.318311, -0.09239936, -0.1822399
-1.398901, -0.07628751, -0.174932
-1.156689, -0.0896275, -0.1296496
-1.288226, -0.05203271, -0.1656805
-1.234879, -0.05673599, -0.1809
-1.208004, -0.07776237, -0.135555
-1.360412, -0.1384823, -0.1242209
-1.378162, -0.1249859, -0.1722907
-1.266153, -0.09918404, -0.1756034
-1.324563, -0.1765871, -0.115812
-1.295235, -0.1338179, -0.1267339
-1.192399, -0.02589226, -0.1736719
-1.351891, -0.1231127, 0.01475701
-1.308057, -0.1855719, -0.06356187
-1.305091, -0.1112082, -0.007063106
-1.214314, -0.0895102, -0.05082759
-1.195942, -0.1203971, -0.08978048
-1.248685, -0.1159754, -0.08730108
-1.395326, -0.2085388, -0.1014664
-1.293834, -0.1307135, -0.05614166
-1.362325, -0.1207366, -0.0371398
-1.333247, -0.1626997, -0.02294081
-1.278615, -0.168962, -0.0227668
-1.41305, -0.2275786, -0.04992902
-1.260508, -0.1666338, -0.07727814
-1.351035, -0.1565669, -0.07450837
-1.403655, -0.1617413, -0.07806993
-1.41904, -0.1787276, -0.03028691
-1.256898, -0.170248, -0.1300747
-1.328271, -0.1117435, -0.09167276
-1.333625, -0.1486526, 0.07109708
-1.383557, -0.2276101, 0.04465649
-1.343889, -0.191272, 0.04125324
-1.200863, -0.1233103, 0.09939179
-1.263627, -0.1804352, 0.03958181
-1.216517, -0.1918628, 0.06097193
-1.301701, -0.1867287, 0.0895257
-1.198578, -0.08786988, 0.03854544
-1.375496, -0.1859255, -0.000948742
-1.262118, -0.1342399, 0.01368824
-1.310064, -0.1543245, 0.02396691
-1.358999, -0.193933, 0.09197536
-1.322308, -0.2352564, 0.08418292
-1.155372, -0.1060085, 0.06326938
-1.253086, -0.1656375, 0.08936244
-1.276532, -0.1794107, 0.1355848
-1.229966, -0.1300128, 0.055611
-1.282502, -0.1306555, 0.06254375
-1.21772, -0.1383257, 0.1473376
-1.144574, -0.04033279, 0.1716874
-1.256105, -0.1195517, 0.1153543
-1.193916, -0.08942533, 0.1824253
-1.396659, -0.1814268, 0.1293169
-1.308018, -0.1858859, 0.1777169
-1.303134, -0.1339195, 0.1411371
-1.347956, -0.1607428, 0.1321945
-1.219107, -0.08685803, 0.1346191
-1.310368, -0.006093264, 0.2152364
-1.120813, -0.08743882, 0.1272675
-1.384785, -0.1628845, 0.1775123
-1.262007, -0.1255753, 0.1735021
-1.14923, -0.03750491, -0.1452084
-1.246055, -0.04109311, -0.1315098
-1.252295, -0.006733179, -0.183232
-1.27591, -0.08448601, -0.125632
-1.157709, -0.0008838177, -0.02184117
-1.232955, -0.03135514, -0.04560268
-1.251666, -0.06321359, -0.08358574
-1.183558, -0.002706289, -0.0681411
-1.312448, -0.06128025, -0.0950505
-1.326064, -0.08337116, -0.04697981
-1.202141, -0.04684162, -0.09291682
-1.279547, -0.01973748, -0.0953909
-1.263087, -0.08266711, -0.02227631
-1.21806, -0.0564568, -0.001385361
-1.188006, -0.006689787, -0.1244742
-1.172487, -0.04149365, 0.05639789
-1.079532, -0.01727915, 0.07239062
-1.264916, -0.03177691, -0.003336802
-1.250647, -0.08490658, 0.02918939
-1.195615, -0.01092696, 0.0138019
-1.129766, -0.02000046, 0.08903165
-1.18194, -0.0738554, 0.09727158
-1.232325, -0.08378983, 0.0833922
-1.324295, -0.09621978, 0.05112773
-1.101596, -0.01088762, 0.1813749
-1.069134, -0.003823996, 0.1400883
-1.243948, -0.06557798, 0.1763136
-1.167359, -0.03047371, 0.1248739
-1.073286, -2.681882, -0.1167177
-1.18131, -2.685726, -0.1454218
-1.230279, -2.665546, -0.1439968
-1.087471, -2.726934, -0.1969798
-1.132116, -2.699588, -0.1685544
-1.135427, -2.679281, -0.1197267
-1.037036, -2.697152, -0.06987455
-1.131431, -2.701553, 0.002991155
-1.023512, -2.701276, -0.009342849
-1.132342, -2.700038, -0.0710915
-1.171282, -2.686062, -0.03799954
-1.182552, -2.686742, -0.09100577
-1.125101, -2.692087, 0.05472815
-1.039162, -2.745664, 0.01500155
-0.9784237, -2.751123, 0.09717152
-1.060537, -2.621131, 0.1392842
-1.08746, -2.726913, 0.0679915
-1.053438, -2.688892, 0.08223169
-1.178307, -2.683622, 0.01998276
-1.164302, -2.680593, 0.1913649
-1.080475, -2.725839, 0.1739897
-1.09587, -2.714933, 0.2235076
-1.118143, -2.65514, 0.1967433
-1.188835, -2.635298, 0.158504
-1.023626, -2.515104, -0.2235109
-1.175659, -2.631963, -0.2235202
-0.9139749, -2.543284, -0.1291799
-1.242036, -2.61585, -0.1669038
-1.10191, -2.60872, -0.1754602
-1.175286, -2.554841, -0.2235035
-1.110479, -2.559917, -0.194261
-1.195749, -2.640269, -0.1752039
-1.136072, -2.695068, -0.2235137
-1.10164, -2.630955, -0.2235311
-1.154315, -2.608117, -0.1677582
-1.120563, -2.584256, -0.1323631
-1.138366, -2.652474, -0.1919712
-1.19997, -2.590608, -0.1931893
-1.165896, -2.55645, -0.1661048
-1.139149, -2.593563, -0.2235077
-1.015269, -2.474913, -0.1586818
-1.239675, -2.608265, -0.2235214
-1.067191, -2.55103, -0.2235201
-1.0496, -2.510611, -0.1775387
-1.101655, -2.657187, -0.1540555
-1.139866, -2.548471, -0.09844518
-1.176005, -2.582843, -0.116268
-0.9602565, -2.581846, -0.02743345
-1.244839, -2.5119, -0.0630134
-1.232929, -2.558466, -0.09254377
-0.9384185, -2.509768, -0.04922652
-1.180749, -2.578287, -0.06369011
-1.078197, -2.576589, -0.100657
-1.14766, -2.62774, -0.1188839
-1.06958, -2.541393, -0.1393086
-1.085448, -2.678011, -0.06006353
-1.20061, -2.629682, -0.118736
-1.134261, -2.649018, -0.00290677
-1.180209, -2.637938, -0.07052363
-1.236061, -2.657654, -0.09099731
-1.149029, -2.611272, -0.03699824
-1.147938, -2.562666, -0.01592425
-1.095318, -2.630765, -0.1085674
-1.128063, -2.647278, -0.07032725
-1.087533, -2.673716, -0.007289171
-1.151528, -2.646822, 0.04712707
-1.141003, -2.598121, 0.06506658
-1.12049, -2.556864, 0.02903035
-1.131887, -2.700921, 0.106519
-1.074274, -2.562495, 0.003710821
-1.027071, -2.538513, 0.005543932
-1.17938, -2.683745, 0.07295686
-1.199618, -2.626648, 0.03782351
-1.053666, -2.60997, -0.0153452
-1.123437, -2.595546, -0.08063138
-1.104569, -2.603673, 0.1147434
-1.168066, -2.594248, 0.1322824
-1.047902, -2.650104, 0.01877463
-1.096327, -2.649984, 0.04030794
-1.143029, -2.522797, 0.06386414
-1.024876, -2.542232, -0.09051277
-1.15716, -2.604717, 0.01495394
-1.04957, -2.557668, 0.05033758
-0.9231476, -2.512036, 0.05394484
-1.262872, -2.640092, 0.1189747
